Date,Open,High,Low,Close,Adj Close,Volume
2016-04-13,543.404358,544.202271,541.036438,542.972778,542.972778,88493997
2016-04-14,543.230286,546.389038,544.248535,544.693237,544.693237,58131748
2016-04-15,544.879395,552.027588,545.091614,550.849121,550.849121,70250043
2016-04-16,550.672180,554.581970,549.914612,551.950256,551.950256,50497630
2016-04-17,552.032288,552.974487,546.190674,554.550171,554.550171,67633355
2016-04-18,554.825256,555.952759,547.097168,547.182129,547.182129,71075038
2016-04-19,547.325134,553.265747,546.517578,552.878662,552.878662,67042930
2016-04-20,552.643799,560.596191,551.739075,558.003967,558.003967,92147659
2016-04-21,558.038086,573.502563,557.671997,571.803406,571.803406,86776845
2016-04-22,572.138000,571.618530,564.292542,564.525940,564.525940,74475773
2016-04-23,564.682922,570.282166,562.745178,570.282166,570.282166,63939759
2016-04-24,570.634216,583.235046,568.567322,580.943298,580.943298,86400553
2016-04-25,581.660400,591.627502,574.610352,584.857422,584.857422,110388857
2016-04-26,585.138855,590.150635,584.919983,587.691589,587.691589,99575674
2016-04-27,587.909729,588.799805,558.987061,559.460754,559.460754,117713996
2016-04-28,559.902283,564.096558,549.480347,563.419006,563.419006,92936391
2016-04-29,563.917175,571.506897,558.502502,571.055725,571.055725,61809566
2016-04-30,571.157349,571.670593,561.770203,562.549438,562.549438,86985998
2016-05-01,562.757751,567.770630,562.058777,566.696411,566.696411,50991831
2016-05-02,566.769165,567.320801,553.456970,557.125793,557.125793,115425918
2016-05-03,557.198425,572.983398,553.846680,571.841003,571.841003,75389391
2016-05-04,571.687439,572.115173,569.871643,574.573792,574.573792,64833869
2016-05-05,574.559692,576.733887,571.354492,575.738770,575.738770,64826516
2016-05-06,575.695068,595.496704,575.555359,593.209595,593.209595,93958830
2016-05-07,593.256042,594.593201,590.268066,591.832458,591.832458,49517060
2016-05-08,591.694275,592.969482,588.537231,592.856689,592.856689,52123264
2016-05-09,592.414551,600.855286,589.838074,596.693848,596.693848,71907959
2016-05-10,596.739258,598.890930,581.215881,582.240723,582.240723,76130012
2016-05-11,582.200684,587.448547,582.290894,582.162903,582.162903,65073227
2016-05-12,581.801575,584.018066,577.286255,583.965027,583.965027,76852486
2016-05-13,584.072876,591.063538,583.820740,589.318054,589.318054,78690839
2016-05-14,589.515869,590.825989,588.174744,589.319275,589.319275,48122400
2016-05-15,589.433105,593.547424,589.045166,592.733582,592.733582,36937036
2016-05-16,592.756897,592.681702,583.936707,585.824829,585.824829,76325318
2016-05-17,585.626221,586.587769,586.375183,585.606934,585.606934,82721437
2016-05-18,585.488220,593.846191,585.571655,592.186707,592.186707,113130935
2016-05-19,592.062927,592.886902,574.102417,574.102417,574.102417,125661456
2016-05-20,572.895935,582.954102,572.148560,580.392517,580.392517,107494341
2016-05-21,580.772705,581.837341,579.120728,581.063782,581.063782,56065652
2016-05-22,581.103088,581.377136,575.662720,576.567505,576.567505,52046634
2016-05-23,576.600281,584.091492,575.121399,583.886169,583.886169,66495755
2016-05-24,584.064941,587.444702,583.368408,585.394653,585.394653,86346897
2016-05-25,585.500977,588.359375,585.500977,585.917419,585.917419,85009039
2016-05-26,586.012573,587.151428,581.369019,588.220398,588.220398,84595410
2016-05-27,588.398132,622.502136,588.171387,616.166016,616.166016,214445983
2016-05-28,615.599915,694.261780,615.170471,689.794006,689.794006,235812389
2016-05-29,686.458557,720.923584,666.549744,686.576172,686.576172,194057153
2016-05-30,689.496155,710.593201,683.408081,696.158691,696.158691,114698150
2016-05-31,696.585022,713.336487,681.702759,694.787170,694.787170,181023375
2016-06-01,694.422424,711.434814,687.006226,701.969177,701.969177,112517197
2016-06-02,701.439758,708.077271,698.865234,704.366699,704.366699,79053177
2016-06-03,703.987061,743.121887,702.828247,735.910889,735.910889,157759658
2016-06-04,736.571594,762.981689,729.503296,740.478699,740.478699,122728915
2016-06-05,741.229919,753.512451,736.800903,744.940186,744.940186,89233279
2016-06-06,744.454346,752.382324,744.454346,750.190002,750.190002,92424354
2016-06-07,750.072144,756.298828,725.566650,735.564758,735.564758,137482189
2016-06-08,736.291931,739.680969,729.479858,737.816711,737.816711,101817167
2016-06-09,738.524536,738.000549,727.334473,731.503967,731.503967,90766173
2016-06-10,733.040466,740.124329,729.957397,737.833374,737.833374,85595551
2016-06-11,739.371765,775.712158,739.371765,775.215088,775.215088,105227539
2016-06-12,778.993286,874.614258,775.613708,859.750671,859.750671,354086911
2016-06-13,858.306641,913.549561,849.081482,903.714355,903.714355,312147495
2016-06-14,903.878662,903.949097,851.835693,881.697449,881.697449,240107153
2016-06-15,881.859497,899.344910,864.039063,896.559448,896.559448,128097926
2016-06-16,899.211182,1002.202087,898.723633,989.226990,989.226990,350652310
2016-06-17,992.039856,1001.294739,926.578613,965.119019,965.119019,468211762
2016-06-18,964.921814,1002.595703,945.814331,974.549744,974.549744,325677687
2016-06-19,975.143799,985.107971,960.890808,981.305847,981.305847,174970478
2016-06-20,981.493408,980.243347,937.963806,943.501831,943.501831,223339188
2016-06-21,941.783081,941.856628,818.009583,853.447876,853.447876,396790309
2016-06-22,852.504333,867.815308,752.624451,763.982300,763.982300,341409259
2016-06-23,765.682922,805.161011,714.194641,800.000916,800.000916,324963630
2016-06-24,802.049744,891.835266,801.911316,863.691162,863.691162,291208319
2016-06-25,863.667786,898.005188,839.362915,863.462646,863.462646,164424819
2016-06-26,864.511658,864.575195,800.903748,819.687561,819.687561,142254640
2016-06-27,819.664124,855.920227,809.287354,855.920227,855.920227,159531431
2016-06-28,859.612793,861.307495,833.633118,842.265869,842.265869,180149583
2016-06-29,838.518005,839.827271,818.088562,827.441772,827.441772,184209854
2016-06-30,828.348206,877.416077,824.216370,872.375366,872.375366,180062488
2016-07-01,871.310425,888.638062,867.124207,872.624756,872.624756,173456330
2016-07-02,873.189880,907.986755,872.757629,907.986755,907.986755,144970366
2016-07-03,909.620239,909.620239,837.416260,850.401062,850.401062,167212943
2016-07-04,850.581848,879.667908,839.480591,879.667908,879.667908,118387208
2016-07-05,879.085022,879.789673,861.326965,871.949219,871.949219,169644895
2016-07-06,871.677551,887.217529,872.079773,877.956421,877.956421,174936438
2016-07-07,878.940308,885.455505,795.506531,832.474365,832.474365,335415074
2016-07-08,832.638123,869.119202,828.043518,868.879395,868.879395,185072092
2016-07-09,868.698120,868.698120,825.698914,848.591492,848.591492,235346730
2016-07-10,848.120850,850.330444,835.951721,847.219971,847.219971,133773500
2016-07-11,846.077087,860.222229,842.730835,849.728577,849.728577,141577920
2016-07-12,850.547302,880.875305,846.504333,867.770752,867.770752,180426293
2016-07-13,868.091919,873.255371,848.910461,848.910461,848.910461,170502498
2016-07-14,846.906372,853.088562,846.906372,849.447083,849.447083,127158515
2016-07-15,850.857971,865.332336,848.579895,859.976440,859.976440,105897347
2016-07-16,860.658447,864.132080,854.892456,856.750549,856.750549,65258137
2016-07-17,858.340088,884.754456,858.340088,880.171143,880.171143,96387999
2016-07-18,880.624634,882.681885,865.133911,872.143494,872.143494,90005801
2016-07-19,871.666626,873.711548,870.325073,876.405396,876.405396,79717298
2016-07-20,876.329834,876.086304,865.552124,869.917175,869.917175,123670848
2016-07-21,869.320007,869.615662,861.445313,869.037720,869.037720,79050684
2016-07-22,868.920044,872.423828,848.563904,853.677185,853.677185,176043145
2016-07-23,853.817627,861.217896,850.928345,860.155090,860.155090,91233200
2016-07-24,859.963440,870.066589,856.529724,868.465576,868.465576,155211047
2016-07-25,868.436707,868.583069,864.049561,864.781616,864.781616,103357145
2016-07-26,864.952209,865.298279,852.431152,858.660217,858.660217,296592860
2016-07-27,858.453430,868.302124,854.393799,859.556763,859.556763,193704759
2016-07-28,859.740723,866.644409,859.282532,861.239990,861.239990,113636060
2016-07-29,861.339966,857.108215,862.615112,855.666382,855.666382,79060238
2016-07-30,855.692444,857.269653,852.041809,853.133179,853.133179,50085225
2016-07-31,853.202209,853.443176,815.420654,815.708496,815.708496,144706144
2016-08-01,815.605286,818.462769,795.040955,795.550110,795.550110,159940121
2016-08-02,795.714111,805.037170,696.206909,717.398193,717.398193,433654593
2016-08-03,718.958801,751.445618,709.913940,740.282593,740.282593,271853272
2016-08-04,740.248596,754.909424,736.641602,752.469666,752.469666,163029950
2016-08-05,752.459229,752.632751,741.945557,757.101624,757.101624,87063993
2016-08-06,757.084534,774.682190,749.762878,773.868530,773.868530,106377720
2016-08-07,773.859314,786.685608,772.601929,781.224670,781.224670,108609331
2016-08-08,781.285339,781.862610,774.928345,777.413330,777.413330,80488600
2016-08-09,777.392334,777.521118,770.523315,770.842285,770.842285,120947925
2016-08-10,770.641602,783.219116,766.738708,773.108948,773.108948,134363059
2016-08-11,773.136353,778.238708,764.972290,764.972290,764.972290,96756948
2016-08-12,764.554199,765.585144,757.728271,760.830200,760.830200,89630388
2016-08-13,760.568542,763.698364,757.489319,758.277893,758.277893,56409729
2016-08-14,758.279175,758.378906,731.447876,739.218933,739.218933,78850855
2016-08-15,739.246155,741.696350,727.480774,733.271118,733.271118,74022975
2016-08-16,733.275024,747.300598,731.517029,742.817566,742.817566,75132449
2016-08-17,743.231750,749.120850,736.001831,736.181335,736.181335,69921145
2016-08-18,736.811890,738.244812,736.628174,733.633789,733.633789,76511917
2016-08-19,733.660645,744.307922,734.206543,740.778259,740.778259,65157806
2016-08-20,741.362488,750.028503,740.555603,748.585876,748.585876,58298372
2016-08-21,748.897339,751.752930,747.262756,749.305969,749.305969,49367927
2016-08-22,749.309875,762.275513,749.721008,759.199707,759.199707,94252852
2016-08-23,759.223022,760.539368,749.958862,753.655457,753.655457,110254097
2016-08-24,753.651611,753.764893,749.520569,750.233337,750.233337,72837995
2016-08-25,750.230774,750.581177,742.943176,745.889404,745.889404,175743830
2016-08-26,745.879089,753.648621,744.723633,753.256470,753.256470,63489412
2016-08-27,752.997925,753.508545,738.934692,740.646179,740.646179,77577941
2016-08-28,740.494080,745.962402,740.377136,746.946472,746.946472,112321532
2016-08-29,747.153381,749.680054,746.422058,747.028015,747.028015,143649878
2016-08-30,747.037170,754.235352,746.979736,755.604919,755.604919,92035996
2016-08-31,755.720093,756.997925,753.478821,754.501343,754.501343,99434999
2016-09-01,754.598389,754.967346,748.790466,749.316284,749.316284,100715808
2016-09-02,749.456360,749.199341,746.677856,747.680115,747.680115,103812120
2016-09-03,747.703491,778.810425,745.756165,777.137207,777.137207,206575087
2016-09-04,777.628296,794.837402,775.365295,790.859009,790.859009,127266999
2016-09-05,791.321594,790.614258,779.120483,784.260254,784.260254,106595468
2016-09-06,784.151611,789.009155,781.475037,784.288147,784.288147,100894193
2016-09-07,784.464172,791.595398,781.330688,791.655579,791.655579,96656738
2016-09-08,791.772827,809.855774,790.017212,809.200256,809.200256,112033196
2016-09-09,809.246765,809.989746,802.558289,812.646790,812.646790,84218646
2016-09-10,812.732849,815.561401,812.038757,813.492126,813.492126,58733419
2016-09-11,813.381287,820.418823,782.879639,791.586243,791.586243,96040011
2016-09-12,791.959412,795.012512,793.512207,792.297302,792.297302,94845307
2016-09-13,792.013367,804.635559,794.646912,801.578430,801.578430,114361433
2016-09-14,801.052124,806.981140,800.424133,805.614380,805.614380,63160262
2016-09-15,805.487732,806.205750,798.833862,798.833862,798.833862,78237574
2016-09-16,798.953552,801.787476,801.800293,801.568604,801.568604,85790666
2016-09-17,801.892090,802.739868,799.216553,800.262512,800.262512,49047480
2016-09-18,800.657349,806.445862,800.093445,804.972717,804.972717,64251940
2016-09-19,804.968689,805.269470,802.490662,804.179626,804.179626,72331248
2016-09-20,804.215332,804.451111,802.417358,801.816040,801.816040,95840232
2016-09-21,795.589355,795.528992,784.301208,781.130615,781.130615,108279547
2016-09-22,781.300659,782.701294,777.461792,777.811096,777.811096,87506065
